시/도,시/군/구,기관명,주소,사회서비스형,시장형,취업알선형,시니어인턴십,공익활동
경남,고성군,고성군청 복지지원과,"우편번호:  (529-43)
주소:  경상남도 고성군 고성읍 성내리 198 고성군청
도로명주소:  경상남도 고성군 고성읍 성내로 130",,,,,
경남,고성군,고성시니어클럽,"우편번호:  (529-36)
주소:  경상남도 고성군 고성읍 교사리 13
도로명주소:  경상남도 고성군 고성읍 송학로 47-3",,,,,
경남,김해시,구산사회복지관,"주소:  경남 김해시 가락로 220
도로명주소:  경남 김해시 가락로 220",,,,,
경남,창원시,금강노인종합복지관,"우편번호:  (517-62)
주소:  경상남도 창원시 마산합포구 평화동 4-3 금강노인종합복지관
도로명주소:  경상남도 창원시 마산합포구 문화북4길 15 (평화동)",,,,,
경남,김해시,김해가야시니어클럽,"우편번호:  (508-68)
주소: 
도로명주소:  경상남도 김해시 진영읍 진영로 239",,,,,
경남,김해시,김해노인일자리창출지원센터,"우편번호:  (509-64)
주소:  경상남도 김해시 흥동 415-4
도로명주소:  경상남도 김해시 흥동로 150 (흥동)",,,,,
경남,김해시,김해시 시민복지국 노인장애인과,"우편번호:  (509-24)
주소:  경상남도 김해시 부원동 623 김해시청
도로명주소:  경상남도 김해시 김해대로 2401 (부원동)",,,,,
경남,김해시,김해시노인종합복지관,"우편번호:  (621-901)
주소:  경남 김해시 구산동 756번지
도로명주소:  경남 김해시 김해대로 1902번길 12",,,,,
경남,김해시,김해시니어클럽,"우편번호:  (621-120)
주소:  경남 김해시흥동
도로명주소:  경상남도 김해시흥동 흥동로",,,,,
경남,김해시,김해시동부노인종합복지관,"우편번호:  (508-11)
주소:  경상남도 김해시 삼방동 838
도로명주소:  경상남도 김해시 신어산길 46 (삼방동)",,,,,
경남,김해시,김해시서부노인종합복지관,"우편번호:  (509-94)
주소: 
도로명주소:  경상남도 김해시 덕정로 115 (관동동)",,,,,
경남,남해군,남해군청 주민복지과,"우편번호:  (524-19)
주소:  경상남도 남해군 남해읍 아산리 355 종합사회복지관
도로명주소:  경상남도 남해군 남해읍 망운로 32",,,,,
경남,남해군,남해시니어클럽,"우편번호:  (524-27)
주소: 
도로명주소:  경상남도 남해군 남해읍 화전로43번길 11-15",,,,,
경남,거제시,대한노인회 경남 거제시지회,"우편번호:  (656-933)
주소:  경남 거제시 신현읍 고현리 769-2
도로명주소:  경남 거제시고현동 계룡로13길 6",,,,,
경남,거창군,대한노인회 경남 거창군지회,"우편번호:  (501-42)
주소:  경상남도 거창군 거창읍 송정리 1092 거창군 노인복지회관, 장애인복합문화관
도로명주소:  경상남도 거창군 거창읍 송정1길 24-15",,,,,
경남,고성군,대한노인회 경남 고성군지회,"우편번호:  (638-801)
주소:  경남 고성군 고성읍 대독리4
도로명주소:  경남 고성군 고성읍 남포로 79번길 133",,,,,
경남,김해시,대한노인회 경남 김해시지회,"우편번호:  (509-27)
주소:  경상남도 김해시 봉황동 17-13 김해시노인복지회관
도로명주소:  경상남도 김해시 가락로15번길 37 (봉황동)",,,,,
경남,남해군,대한노인회 경남 남해군지회,"우편번호:  (524-19)
주소:  경상남도 남해군 남해읍 아산리 349 노인복지관
도로명주소:  경상남도 남해군 남해읍 망운로 44",,,,,
경남,밀양시,대한노인회 경남 밀양시지회,"우편번호:  (504-41)
주소:  경상남도 밀양시 삼문동 34-13 밀양종합사회복지관
도로명주소:  경상남도 밀양시 중앙로 218 (삼문동)",,,,,
경남,사천시,대한노인회 경남 사천시지회,"우편번호:  (525-23)
주소:  경상남도 사천시 정동면 화암리 755 사천시노인복지회관
도로명주소:  경상남도 사천시 정동면 동문로 14-10",,,,,
경남,양산시,대한노인회 경남 양산시지회,"우편번호:  (506-18)
주소:  경상남도 양산시 중부동 180-4
도로명주소:  경상남도 양산시 삼일로 129 (중부동)",,,,,
경남,의령군,대한노인회 경남 의령군지회,"우편번호:  (636-805)
주소:  경남 의령군의령읍 서동리
도로명주소:  경상남도 의령군의령읍 의병로8길",,,,,
경남,진주시,대한노인회 경남 진주시지회,"우편번호:  (528-06)
주소:  경상남도 진주시 상평동 268-3 종합사회복지관 상평분관
도로명주소:  경상남도 진주시 공단로 53 (상평동)",,,,,
경남,창녕군,대한노인회 경남 창녕군지회,"우편번호:  (635-805)
주소:  경남 창녕군 창녕읍 교하리 234-3
도로명주소:  경상남도 창녕군창녕읍 화왕산1로 26",,,,,
경남,창원시,대한노인회 경남 창원시 마산지회,"우편번호:  (517-34)
주소:  경상남도 창원시 마산합포구 서성동 68-7
도로명주소:  경상남도 창원시 마산합포구 3·15대로 306 (서성동)",,,,,
경남,창원시,대한노인회 경남 창원시 진해지회,"우편번호:  (516-70)
주소:  경남 창원시 진해구 충장로 343(경화동47번지)
도로명주소:  경남 창원시 진해구 충장로 343(경화동47번지)",,,,,
경남,창원시,대한노인회 경남 창원시 창원지회,"우편번호:  (511-71)
주소:  경상남도 창원시 의창구 명곡동 30 의창노인종합복지관
도로명주소:  경상남도 창원시 의창구 서곡길 15 (명곡동)",,,,,
경남,통영시,대한노인회 경남 통영시지회,"우편번호:  (530-21)
주소:  경상남도 통영시 광도면 죽림리 318-15 대한노인회통영시지회
도로명주소:  경상남도 통영시 광도면 죽림안길 56",,,,,
경남,하동군,대한노인회 경남 하동군지회,"우편번호:  (523-28)
주소:  경상남도 하동군 하동읍 읍내리 1563-6 종합사회복지관
도로명주소:  경상남도 하동군 하동읍 중앙로 89",,,,,
경남,합천군,대한노인회 경남 합천군지회,"우편번호:  (678-801)
주소:  경상남도 합천군합천읍 교동1길 33
도로명주소:  경상남도 합천군합천읍 교동1길 33",,,,,
경남,창원시,대한노인회 경남연합회,"우편번호:  (641-811)
주소:  경남 창원시 의창구 도계동
도로명주소:  창원시 의창구 태복산로 3",,,,,
경남,통영시,도남사회복지관,"우편번호:  (650-150)
주소:  경남 통영시 도남동 483-2번지
도로명주소:  경남 통영시 발개로 153",,,,,
경남,창원시,마산노인일자리창출지원센터,"우편번호:  (517-64)
주소:  경상남도 창원시 마산합포구 두월동3가 6-13
도로명주소:  경상남도 창원시 마산합포구 문화남2길 59 (두월동3가)",,,,,
경남,창원시,마산시니어클럽,"우편번호:  (517-62)
주소:  경상남도 창원시 마산합포구 평화동 4-3 금강노인종합복지관
도로명주소:  경상남도 창원시 마산합포구 문화북4길 15 (평화동)",,,,,
경남,창원시,마산종합사회복지관,"우편번호:  (517-65)
주소:  경상남도 창원시 마산합포구 대내동 1-8 마산종합사회복지관
도로명주소:  경상남도 창원시 마산합포구 월영북로 46 (대내동)",,,,,
경남,창원시,마산합포노인종합복지관,"우편번호:  (517-34)
주소:  경상남도 창원시 마산합포구 신포동2가 48-1 노인종합복지회관
도로명주소:  경상남도 창원시 마산합포구 동서남1길 5 (신포동2가)",,,,,
경남,창원시,마산회원노인종합복지관,"우편번호:  (513-13)
주소: 
도로명주소:  경상남도 창원시 마산회원구 삼호로 227 (석전동)",,,,,
경남,창원시,마산회원시니어클럽,"우편번호:  (513-25)
주소: 
도로명주소:  경상남도 창원시 마산회원구 회원동북로 18 (회원동)",,,,,
경남,밀양시,밀양노인통합지원센터,"우편번호:  (504-55)
주소:  경상남도 밀양시 초동면 성만리 703-1
도로명주소:  경상남도 밀양시 초동면 성만1길 50-8",,,,,
경남,밀양시,밀양시니어클럽,"우편번호:  (504-44)
주소: 
도로명주소:  경상남도 밀양시 중앙로 119 (가곡동)",,,,,
경남,밀양시,밀양시청 사회복지과,"우편번호:  (504-20)
주소:  경상남도 밀양시 교동 1000-1 밀양시청
도로명주소:  경상남도 밀양시 밀양대로 2047 (교동)",,,,,
경남,창원시,사)한국노인스포츠지도사협회,"우편번호:  (514-11)
주소: 
도로명주소:  경상남도 창원시 성산구 원이대로 450(중앙동)",,,,,
경남,사천시,사천상공회의소,"우편번호:  (525-40)
주소: 
도로명주소:  경상남도 사천시 용현면 사천대로 969-4",,,,,
경남,사천시,사천시니어클럽,"우편번호:  (525-17)
주소: 
도로명주소:  경상남도 사천시 사천읍 수양공원길 15",,,,,
경남,사천시,사천시청 행정복지국 노인장애인과,"우편번호:  (525-39)
주소:  경상남도 사천시 용현면 덕곡리 501 사천시청
도로명주소:  경상남도 사천시 용현면 시청로 77",,,,,
경남,산청군,산청군청,"우편번호:  (522-21)
주소:  경상남도 산청군 산청읍 옥산리 465-3 산청군청
도로명주소:  경상남도 산청군 산청읍 산엔청로 1",,,,,
경남,산청군,산청시니어클럽,"우편번호:  (522-25)
주소: 
도로명주소:  경상남도 산청군 산청읍 웅석봉로67번길 24",,,,,
경남,사천시,삼천포종합사회복지관,"우편번호:  (525-47)
주소: 
도로명주소:  경상남도 사천시 임내길 36 (죽림동)",,,,,
경남,함양군,상림재가노인복지센터,"우편번호:  (676-804)
주소:  경남 함양군 함양읍 백천리
도로명주소:  경상남도 함양군함양읍 고운로",,,,,
경남,창원시,성산노인종합복지관,"우편번호:  (514-61)
주소:  경상남도 창원시 성산구 대방동 330 창원시노인종합복지회관
도로명주소:  경상남도 창원시 성산구 창이대로 781 (대방동)",,,,,
경남,창원시,성산시니어클럽,"우편번호:  (515-15)
주소: 
도로명주소:  경상남도 창원시 성산구 용지로 96 (중앙동)",,,,,
경남,양산시,양산노인일자리창출지원센터,"우편번호:  (506-19)
주소: 
도로명주소:  경상남도 양산시 북안남2길 36 (북부동)",,,,,
경남,양산시,양산시노인복지관,"우편번호:  (626-800)
주소:  경남 양산시 북부동
도로명주소:  북안남 5길 27",,,,,
경남,양산시,양산시니어클럽,"우편번호:  (506-22)
주소:  경상남도 양산시 남부동 348
도로명주소:  경상남도 양산시 남부13길 11 (남부동)",,,,,
경남,양산시,양산시종합사회복지관,"우편번호:  (505-95)
주소:  경상남도 양산시 물금읍 범어리 501 양산시종합사회복지관
도로명주소:  경상남도 양산시 물금읍 오봉10길 8",,,,,
경남,양산시,양산시청,"우편번호:  (626-010)
주소:  경남 양산시 남부동 505
도로명주소:  경남 양산시 중앙로 39(남부동, 양산시청)",,,,,
경남,거제시,옥포종합사회복지관,"우편번호:  (656-906)
주소:  경남 거제시옥포2동
도로명주소:  경남 거제시옥포동 옥포대첩로 84",,,,,
경남,양산시,웅상노인복지관,"우편번호:  (626-837)
주소:  경남 양산시삼호동
도로명주소:  경상남도 양산시삼호동 삼호9길 웅상노인복지회관",,,,,
경남,양산시,웅상시니어클럽,"우편번호:  (505-49)
주소: 
도로명주소:  경상남도 양산시 평산로 43 (평산동)",,,,,
경남,양산시,웅상종합사회복지관,"우편번호:  (626-240)
주소:  경상남도 양산시 덕계7길 26 (덕계동,웅상종합사회복지관)
도로명주소: ",,,,,
경남,의령군,의령시니어클럽,"우편번호:  (521-50)
주소: 
도로명주소:  경상남도 의령군 의령읍 의병로 202",,,,,
경남,창원시,의창노인종합복지관,"우편번호:  (511-71)
주소:  경상남도 창원시 의창구 명곡동 30 의창노인종합복지관
도로명주소:  경상남도 창원시 의창구 서곡길 15 (명곡동)",,,,,
경남,함양군,이레노인종합재가센터,"우편번호:  (500-24)
주소:  경상남도 함양군 함양읍 신천리 220
도로명주소:  경상남도 함양군 함양읍 기동길 52",,,,,
경남,창원시,인지어스 유한회사 창원지사,"우편번호:  (514-54)
주소: 
도로명주소:  경상남도 창원시 성산구 비음로4번길 38 (사파동)",,,,,
경남,창원시,주식회사 경남취업지원센터,"우편번호:  (513-04)
주소: 
도로명주소:  경상남도 창원시 마산회원구 3·15대로 629 (석전동)",,,,,
경남,창원시,주식회사 맥시머스 창원지점,"우편번호:  (515-15)
주소: 
도로명주소:  경상남도 창원시 성산구 용지로 94(중앙동)",,,,,
경남,함양군,지리산노인통합지원센터,"우편번호:  (500-51)
주소:  경남 함양군함양읍 백연리
도로명주소:  경상남도 함양군 유림면 천왕봉로 2877-17",,,,,
경남,진주시,진주노인일자리창출지원센터,"우편번호:  (527-51)
주소:  경상남도 진주시 봉래동 216 봉수동주민센터
도로명주소:  경상남도 진주시 의곡길30번길 4 (봉래동)",,,,,
경남,진주시,진주서부시니어클럽,"우편번호:  (526-62)
주소: 
도로명주소:  경상남도 진주시 창렬로 144 (상봉동)",,,,,
경남,진주시,진주시니어클럽,"우편번호:  (527-76)
주소:  경상남도 진주시 상대동 331-6 상대2동주민센터
도로명주소:  경상남도 진주시 도동천로184번길 11 (상대동)",,,,,
경남,진주시,진주시청,"우편번호:  (527-89)
주소:  경상남도 진주시 상대동 284 진주시청
도로명주소:  경상남도 진주시 동진로 155 (상대동)",,,,,
